time, contact_status_left, contact_status_right,pc-x_left, pc-y_left, pc-z_left, pc-x_right, pc-y_right, pc-z_right,x-COM, y-COM, z-COM, h_x, h_y, h_z,Fx-left, Fy-left, Fz-left, Fx-right, Fy-right, Fz-right
3.08,1,1,0.05,0.03,0,0.1,-0.03,0,0.082282,-0.0086252,0.1572,0.10713,-0.12646,0.059473,1.0464,-1.252,5.0898,-1.154,1.3921,10.28
3.09,1,1,0.05,0.03,0,0.1,-0.03,0,0.082992,-0.0094628,0.15764,0.10693,-0.1261,0.066565,1.0141,-1.213,4.8401,-1.1286,1.3627,10.511
3.1,1,1,0.05,0.03,0,0.1,-0.03,0,0.083702,-0.0103,0.1581,0.10671,-0.12571,0.073635,0.97886,-1.1705,4.5867,-1.1012,1.3309,10.743
3.11,1,1,0.05,0.03,0,0.1,-0.03,0,0.08441,-0.011133,0.1586,0.10643,-0.12523,0.080581,0.93985,-1.1235,4.3267,-1.0717,1.2968,10.975
3.12,1,1,0.05,0.03,0,0.1,-0.03,0,0.085115,-0.011961,0.15918,0.106,-0.12455,0.08725,0.89531,-1.0699,4.0537,-1.0399,1.2601,11.208
3.13,1,1,0.05,0.03,0,0.1,-0.03,0,0.085819,-0.012789,0.15976,0.10558,-0.12387,0.093918,0.8482,-1.0133,3.7785,-1.0064,1.2214,11.442
3.14,1,1,0.05,0.03,0,0.1,-0.03,0,0.086516,-0.013605,0.16042,0.10486,-0.12282,0.099858,0.79369,-0.94781,3.4826,-0.97073,1.1802,11.673
3.15,1,1,0.05,0.03,0,0.1,-0.03,0,0.08721,-0.014417,0.1611,0.10408,-0.12167,0.10563,0.73531,-0.87776,3.1797,-0.9333,1.137,11.905
3.16,1,1,0.05,0.03,0,0.1,-0.03,0,0.087899,-0.015222,0.1618,0.10313,-0.1203,0.11087,0.67172,-0.80155,2.8646,-0.89418,1.0919,12.134
3.17,1,1,0.05,0.03,0,0.1,-0.03,0,0.088576,-0.01601,0.16257,0.10179,-0.11844,0.11493,0.59977,-0.71537,2.5248,-0.85339,1.045,12.356
3.18,1,1,0.05,0.03,0,0.1,-0.03,0,0.089253,-0.016798,0.16333,0.10045,-0.11658,0.119,0.52487,-0.62578,2.1818,-0.81118,0.99652,12.58
3.19,1,1,0.05,0.03,0,0.1,-0.03,0,0.089906,-0.017554,0.16412,0.098423,-0.11385,0.1207,0.43851,-0.52255,1.8019,-0.76796,0.94709,12.789
3.2,1,1,0.05,0.03,0,0.1,-0.03,0,0.090554,-0.018302,0.16493,0.096233,-0.11091,0.12185,0.34702,-0.41333,1.4103,-0.72365,0.89645,12.995
3.21,1,1,0.05,0.03,0,0.1,-0.03,0,0.091187,-0.019031,0.16573,0.093654,-0.10749,0.12155,0.24822,-0.2955,0.99824,-0.6793,0.84592,13.191
3.22,1,1,0.05,0.03,0,0.1,-0.03,0,0.091788,-0.019717,0.16652,0.090209,-0.103,0.11801,0.13684,-0.16281,0.54513,-0.63653,0.79757,13.365
3.23,1,1,0.05,0.03,0,0.1,-0.03,0,0.092389,-0.020403,0.1673,0.086764,-0.098501,0.11447,0.02222,-0.026421,0.087695,-0.59296,0.74829,13.54
3.24,0,1,0.05,0.03,0,0.1,-0.03,0,0.092931,-0.021014,0.16799,0.081822,-0.092166,0.10513,-6.1054e-30,7.2548e-30,-2.389e-29,-0.55369,0.70455,13.681
3.25,0,1,0.05,0.03,0,0.1,-0.03,0,0.09346,-0.021607,0.16866,0.076526,-0.085398,0.094425,-2.5248e-30,2.9981e-30,-9.7982e-30,-0.51513,0.66176,13.814
3.26,0,1,0.05,0.03,0,0.1,-0.03,0,0.093963,-0.022167,0.16928,0.071505,-0.07893,0.0847,-7.8459e-38,9.3101e-38,-3.021e-37,-0.4778,0.62065,13.935
3.27,0,1,0.05,0.03,0,0.1,-0.03,0,0.094411,-0.022656,0.1698,0.067096,-0.073129,0.077163,-4.3078e-38,5.1075e-38,-1.647e-37,-0.44394,0.58411,14.03
3.28,0,1,0.05,0.03,0,0.1,-0.03,0,0.094859,-0.023144,0.17031,0.062687,-0.067329,0.069627,-6.967e-39,8.2538e-39,-2.6451e-38,-0.40982,0.54727,14.125
3.29,0,1,0.05,0.03,0,0.1,-0.03,0,0.095252,-0.02356,0.17074,0.05891,-0.062198,0.063918,0,-0,0,-0.37934,0.51537,14.196
3.3,0,1,0.05,0.03,0,0.1,-0.03,0,0.095633,-0.023959,0.17115,0.055283,-0.057224,0.058639,0,-0,0,-0.34962,0.48455,14.262
3.31,0,1,0.05,0.03,0,0.1,-0.03,0,0.095998,-0.024334,0.17154,0.051868,-0.052463,0.053842,0,-0,0,-0.32102,0.45535,14.32
3.32,0,1,0.05,0.03,0,0.1,-0.03,0,0.096324,-0.024656,0.17187,0.048927,-0.04818,0.050121,0,-0,0,-0.29513,0.42999,14.364
3.33,0,1,0.05,0.03,0,0.1,-0.03,0,0.09665,-0.024978,0.17221,0.045986,-0.043896,0.046401,0,-0,0,-0.26917,0.40458,14.408
3.34,0,1,0.05,0.03,0,0.1,-0.03,0,0.096941,-0.025246,0.1725,0.043531,-0.040069,0.043516,0,-0,0,-0.24586,0.38321,14.438
3.35,0,1,0.05,0.03,0,0.1,-0.03,0,0.097224,-0.025502,0.17278,0.041192,-0.03635,0.040829,0,-0,0,-0.22317,0.36278,14.466
3.36,0,1,0.05,0.03,0,0.1,-0.03,0,0.097496,-0.025739,0.17305,0.039016,-0.03277,0.038341,0,-0,0,-0.20128,0.34373,14.49
3.37,0,1,0.05,0.03,0,0.1,-0.03,0,0.097744,-0.025937,0.17329,0.037206,-0.029499,0.036297,0,-0,0,-0.18124,0.32778,14.505
3.38,0,1,0.05,0.03,0,0.1,-0.03,0,0.097992,-0.026134,0.17353,0.035396,-0.026229,0.034253,0,-0,0,-0.1612,0.31185,14.521
3.39,0,1,0.05,0.03,0,0.1,-0.03,0,0.098218,-0.02629,0.17375,0.033968,-0.023236,0.032501,0,-0,0,-0.14283,0.29918,14.53
3.4,0,1,0.05,0.03,0,0.1,-0.03,0,0.09844,-0.026436,0.17396,0.03263,-0.020309,0.030817,0,-0,0,-0.12487,0.2873,14.537
3.41,0,1,0.05,0.03,0,0.1,-0.03,0,0.098656,-0.026567,0.17416,0.031424,-0.017459,0.02918,0,-0,0,-0.10739,0.27657,14.543
3.42,0,1,0.05,0.03,0,0.1,-0.03,0,0.09886,-0.026666,0.17435,0.030514,-0.014779,0.027649,0,-0,0,-0.090943,0.26839,14.544
3.43,0,1,0.05,0.03,0,0.1,-0.03,0,0.099063,-0.026766,0.17453,0.029604,-0.0121,0.026118,0,-0,0,-0.07453,0.26023,14.545
3.44,0,1,0.05,0.03,0,0.1,-0.03,0,0.099256,-0.02683,0.1747,0.029016,-0.0095485,0.024588,0,-0,0,-0.058898,0.25486,14.542
3.45,0,1,0.05,0.03,0,0.1,-0.03,0,0.099448,-0.026886,0.17485,0.028502,-0.0070275,0.023058,0,-0,0,-0.043477,0.25016,14.539
3.46,0,1,0.05,0.03,0,0.1,-0.03,0,0.099638,-0.026929,0.17501,0.028106,-0.0045294,0.021494,0,-0,0,-0.028219,0.24648,14.534
3.47,0,1,0.05,0.03,0,0.1,-0.03,0,0.099824,-0.026944,0.17514,0.027971,-0.0020827,0.019851,0,-0,0,-0.013282,0.24507,14.527
3.48,0,1,0.05,0.03,0,0.1,-0.03,0,0.10001,-0.026959,0.17527,0.027836,0.00036392,0.018207,0,-0,0,0.0016171,0.24366,14.52
3.49,0,1,0.05,0.03,0,0.1,-0.03,0,0.1002,-0.026941,0.17538,0.028003,0.0028163,0.016393,0,-0,0,0.016546,0.24488,14.51
3.5,0,1,0.05,0.03,0,0.1,-0.03,0,0.10038,-0.026915,0.17548,0.02824,0.00527,0.014539,0,-0,0,0.03145,0.24671,14.499
3.51,0,1,0.05,0.03,0,0.1,-0.03,0,0.10057,-0.026876,0.17558,0.028594,0.007751,0.01259,0,-0,0,0.046493,0.24955,14.486
3.52,0,1,0.05,0.03,0,0.1,-0.03,0,0.10077,-0.026809,0.17565,0.02921,0.010293,0.01043,0,-0,0,0.061891,0.25465,14.472
3.53,0,1,0.05,0.03,0,0.1,-0.03,0,0.10096,-0.026741,0.17572,0.029825,0.012835,0.0082698,0,-0,0,0.077245,0.25974,14.457
3.54,0,1,0.05,0.03,0,0.1,-0.03,0,0.10116,-0.026639,0.17576,0.030762,0.015516,0.0057745,0,-0,0,0.093427,0.26759,14.437
3.55,0,1,0.05,0.03,0,0.1,-0.03,0,0.10137,-0.026527,0.17579,0.031774,0.018229,0.0032002,0,-0,0,0.10976,0.27607,14.417
3.56,0,1,0.05,0.03,0,0.1,-0.03,0,0.10159,-0.026402,0.1758,0.032918,0.021023,0.00045527,0,-0,0,0.12654,0.28567,14.395
3.57,0,1,0.05,0.03,0,0.1,-0.03,0,0.10181,-0.026243,0.17579,0.034357,0.023996,-0.0026706,0,-0,0,0.14437,0.29778,14.368
3.58,0,1,0.05,0.03,0,0.1,-0.03,0,0.10204,-0.026085,0.17577,0.035797,0.026969,-0.0057965,0,-0,0,0.16213,0.30984,14.341
3.59,0,1,0.05,0.03,0,0.1,-0.03,0,0.10229,-0.025884,0.17571,0.037617,0.030228,-0.0095179,0,-0,0,0.18157,0.32512,14.306
3.6,0,1,0.05,0.03,0,0.1,-0.03,0,0.10255,-0.025674,0.17563,0.039528,0.033555,-0.01338,0,-0,0,0.20134,0.34109,14.269
3.61,0,1,0.05,0.03,0,0.1,-0.03,0,0.10281,-0.025445,0.17553,0.041601,0.037023,-0.017547,0,-0,0,0.22187,0.35839,14.228
3.62,0,1,0.05,0.03,0,0.1,-0.03,0,0.10311,-0.025175,0.17539,0.04404,0.040806,-0.022395,0,-0,0,0.24418,0.37867,14.179
3.63,0,1,0.05,0.03,0,0.1,-0.03,0,0.1034,-0.024905,0.17524,0.046478,0.04459,-0.027243,0,-0,0,0.26638,0.39885,14.129
3.64,0,1,0.05,0.03,0,0.1,-0.03,0,0.10373,-0.024581,0.17502,0.049401,0.048836,-0.033163,0,-0,0,0.29118,0.42295,14.066
3.65,0,1,0.05,0.03,0,0.1,-0.03,0,0.10406,-0.024243,0.17478,0.052439,0.05319,-0.039336,0,-0,0,0.31645,0.44784,13.999
3.66,0,1,0.05,0.03,0,0.1,-0.03,0,0.10442,-0.023882,0.17451,0.055687,0.05776,-0.046058,0,-0,0,0.34279,0.47428,13.926
3.67,0,1,0.05,0.03,0,0.1,-0.03,0,0.10481,-0.023466,0.17415,0.059408,0.06281,-0.054007,0,-0,0,0.37169,0.50436,13.836
3.68,0,1,0.05,0.03,0,0.1,-0.03,0,0.10521,-0.02305,0.17379,0.063128,0.067861,-0.061957,0,-0,0,0.40032,0.53416,13.747
3.69,0,1,0.05,0.03,0,0.1,-0.03,0,0.10565,-0.022561,0.17332,0.067481,0.073584,-0.071824,0,-0,0,0.43248,0.56872,13.634
3.7,0,1,0.05,0.03,0,0.1,-0.03,0,0.10612,-0.022055,0.17281,0.071982,0.079466,-0.082142,0,-0,0,0.46514,0.60405,13.516
3.71,0,1,0.05,0.03,0,0.1,-0.03,0,0.1066,-0.021516,0.17224,0.076758,0.085651,-0.093431,0.048863,-0.044476,0.14869,0.49907,0.64108,13.386
3.72,0,1,0.05,0.03,0,0.1,-0.03,0,0.10715,-0.020903,0.17153,0.082148,0.092511,-0.10688,0.20877,-0.18604,0.62676,0.53619,0.68231,13.231
3.73,0,1,0.05,0.03,0,0.1,-0.03,0,0.10769,-0.020291,0.17083,0.087538,0.09937,-0.12034,0.37166,-0.32425,1.1009,0.57269,0.72283,13.076
3.74,1,1,0.15,0.03,0,0.1,-0.03,0,0.1083,-0.019602,0.16999,0.091385,0.10434,-0.12748,-0.37592,-0.44712,1.5313,0.613,0.76828,12.889
3.75,1,1,0.15,0.03,0,0.1,-0.03,0,0.10891,-0.018895,0.16913,0.094869,0.10887,-0.13314,-0.47364,-0.56367,1.9481,0.65345,0.814,12.696
3.76,1,1,0.15,0.03,0,0.1,-0.03,0,0.10955,-0.018169,0.16825,0.097937,0.11288,-0.13711,-0.56472,-0.67244,2.3464,0.69391,0.85988,12.494
3.77,1,1,0.15,0.03,0,0.1,-0.03,0,0.11021,-0.017401,0.16734,0.10007,0.11574,-0.1373,-0.64481,-0.76819,2.7089,0.73532,0.90717,12.272
3.78,1,1,0.15,0.03,0,0.1,-0.03,0,0.11087,-0.016633,0.16643,0.10221,0.1186,-0.13749,-0.72194,-0.86051,3.0674,0.77547,0.953,12.051
3.79,1,1,0.15,0.03,0,0.1,-0.03,0,0.11156,-0.015834,0.16553,0.10363,0.12057,-0.13487,-0.78904,-0.94088,3.394,0.81465,0.99795,11.817
3.8,1,1,0.15,0.03,0,0.1,-0.03,0,0.11225,-0.015028,0.16465,0.10488,0.12232,-0.1316,-0.85163,-1.016,3.7104,0.85244,1.0413,11.581
3.81,1,1,0.15,0.03,0,0.1,-0.03,0,0.11295,-0.014214,0.16378,0.10595,0.12384,-0.12768,-0.9094,-1.0853,4.0154,0.88867,1.083,11.344
3.82,1,1,0.15,0.03,0,0.1,-0.03,0,0.11366,-0.013385,0.16297,0.10662,0.12485,-0.12234,-0.95995,-1.1461,4.2998,0.92312,1.1227,11.102
3.83,1,1,0.15,0.03,0,0.1,-0.03,0,0.11437,-0.012556,0.16215,0.1073,0.12586,-0.117,-1.0079,-1.2037,4.5811,0.95593,1.1604,10.861
3.84,1,1,0.15,0.03,0,0.1,-0.03,0,0.11508,-0.011716,0.16142,0.10767,0.12649,-0.11074,-1.0493,-1.2536,4.8451,0.98656,1.1958,10.619
3.85,1,1,0.15,0.03,0,0.1,-0.03,0,0.1158,-0.010874,0.1607,0.10798,0.12702,-0.10426,-1.0873,-1.2995,5.1032,1.0153,1.229,10.378
3.86,1,1,0.15,0.03,0,0.1,-0.03,0,0.11652,-0.01003,0.16002,0.10822,0.12746,-0.097618,-1.1218,-1.3411,5.3551,1.0421,1.2599,10.138
3.87,1,1,0.15,0.03,0,0.1,-0.03,0,0.11723,-0.0091818,0.15941,0.10831,0.1277,-0.090604,-1.1515,-1.377,5.5967,1.0666,1.2881,9.8982
3.88,1,1,0.15,0.03,0,0.1,-0.03,0,0.11795,-0.0083335,0.15881,0.1084,0.12793,-0.083591,-1.1788,-1.4101,5.8362,1.0892,1.3142,9.6605
3.89,1,1,0.15,0.03,0,0.1,-0.03,0,0.11867,-0.0074831,0.1583,0.10839,0.12803,-0.076425,-1.2018,-1.4381,6.0679,1.1093,1.3374,9.4248
3.9,1,1,0.15,0.03,0,0.1,-0.03,0,0.11939,-0.0066323,0.15781,0.10837,0.1281,-0.069224,-1.2221,-1.4628,6.2966,1.1274,1.3583,9.1907
3.91,1,1,0.15,0.03,0,0.1,-0.03,0,0.12011,-0.0057813,0.15736,0.10833,0.12814,-0.062021,-1.2396,-1.4842,6.5226,1.1434,1.3766,8.9583
3.92,1,1,0.15,0.03,0,0.1,-0.03,0,0.12083,-0.0049301,0.157,0.10825,0.12811,-0.054814,-1.2538,-1.5016,6.7446,1.1569,1.3921,8.7282
3.93,1,1,0.15,0.03,0,0.1,-0.03,0,0.12155,-0.0040789,0.15663,0.10818,0.12809,-0.047606,-1.2657,-1.5164,6.9654,1.1685,1.4053,8.499
3.94,1,1,0.15,0.03,0,0.1,-0.03,0,0.12227,-0.0032283,0.15636,0.10809,0.12803,-0.040447,-1.2746,-1.5274,7.1842,1.1776,1.4155,8.2723
3.95,1,1,0.15,0.03,0,0.1,-0.03,0,0.12299,-0.0023779,0.15611,0.10801,0.12797,-0.033298,-1.2811,-1.5356,7.4019,1.1845,1.4232,8.0465
3.96,1,1,0.15,0.03,0,0.1,-0.03,0,0.12371,-0.0015278,0.1559,0.10793,0.12791,-0.026167,-1.2852,-1.541,7.6191,1.1892,1.4283,7.8219
3.97,1,1,0.15,0.03,0,0.1,-0.03,0,0.12442,-0.00067849,0.15577,0.10785,0.12783,-0.019072,-1.2866,-1.5433,7.8361,1.1914,1.4303,7.5985
3.98,1,1,0.15,0.03,0,0.1,-0.03,0,0.12514,0.00017081,0.15564,0.10778,0.12775,-0.011978,-1.286,-1.543,8.0528,1.1915,1.43,7.3755
3.99,1,1,0.15,0.03,0,0.1,-0.03,0,0.12586,0.0010191,0.15561,0.10772,0.12768,-0.0048941,-1.2828,-1.5397,8.2706,1.1889,1.4263,7.1528
4,1,1,0.15,0.03,0,0.1,-0.03,0,0.12657,0.0018671,0.1556,0.10766,0.1276,0.0021873,-1.2774,-1.5338,8.4886,1.184,1.42,6.9303
4.01,1,1,0.15,0.03,0,0.1,-0.03,0,0.12729,0.0027146,0.15562,0.10761,0.12751,0.0092789,-1.2698,-1.5253,8.7074,1.1767,1.4108,6.7072
4.02,1,1,0.15,0.03,0,0.1,-0.03,0,0.128,0.0035612,0.15573,0.10757,0.12742,0.016393,-1.2598,-1.514,8.9282,1.1665,1.3981,6.4828
4.03,1,1,0.15,0.03,0,0.1,-0.03,0,0.12872,0.0044078,0.15583,0.10752,0.12733,0.023508,-1.2478,-1.5003,9.1492,1.1541,1.3829,6.2581
4.04,1,1,0.15,0.03,0,0.1,-0.03,0,0.12943,0.0052529,0.15603,0.10747,0.1272,0.030667,-1.2333,-1.4837,9.3727,1.1383,1.3635,6.0299
4.05,1,1,0.15,0.03,0,0.1,-0.03,0,0.13014,0.0060976,0.15626,0.10741,0.12707,0.037836,-1.2167,-1.4646,9.5973,1.1199,1.3412,5.8001
4.06,1,1,0.15,0.03,0,0.1,-0.03,0,0.13086,0.0069414,0.15652,0.10734,0.12691,0.04501,-1.198,-1.443,9.8231,1.0987,1.3154,5.5676
4.07,1,1,0.15,0.03,0,0.1,-0.03,0,0.13157,0.0077832,0.15686,0.10724,0.12669,0.052197,-1.177,-1.4187,10.051,1.0736,1.285,5.3291
4.08,1,1,0.15,0.03,0,0.1,-0.03,0,0.13228,0.008625,0.15721,0.10713,0.12647,0.059384,-1.154,-1.3921,10.28,1.0463,1.2519,5.0896
4.09,1,1,0.15,0.03,0,0.1,-0.03,0,0.13299,0.0094627,0.15765,0.10694,0.12611,0.066476,-1.1286,-1.3627,10.511,1.014,1.213,4.8399
4.1,1,1,0.15,0.03,0,0.1,-0.03,0,0.1337,0.010299,0.15811,0.10672,0.12572,0.073546,-1.1011,-1.3309,10.743,0.97881,1.1705,4.5866
4.11,1,1,0.15,0.03,0,0.1,-0.03,0,0.13441,0.011133,0.15861,0.10643,0.12523,0.080492,-1.0717,-1.2968,10.976,0.9398,1.1235,4.3267
4.12,1,1,0.15,0.03,0,0.1,-0.03,0,0.13511,0.011961,0.15918,0.10601,0.12455,0.087161,-1.0399,-1.2601,11.208,0.89527,1.0699,4.0536
4.13,1,1,0.15,0.03,0,0.1,-0.03,0,0.13582,0.012789,0.15976,0.10558,0.12387,0.093831,-1.0064,-1.2214,11.443,0.84818,1.0133,3.7784
4.14,1,1,0.15,0.03,0,0.1,-0.03,0,0.13652,0.013605,0.16042,0.10486,0.12282,0.099772,-0.97073,-1.1802,11.674,0.79367,0.94778,3.4826
4.15,1,1,0.15,0.03,0,0.1,-0.03,0,0.13721,0.014417,0.1611,0.10408,0.12167,0.10554,-0.9333,-1.137,11.905,0.7353,0.87775,3.1797
4.16,1,1,0.15,0.03,0,0.1,-0.03,0,0.1379,0.015222,0.16181,0.10313,0.1203,0.11079,-0.89418,-1.0919,12.134,0.67172,0.80154,2.8645
4.17,1,1,0.15,0.03,0,0.1,-0.03,0,0.13858,0.01601,0.16257,0.10179,0.11844,0.11486,-0.85339,-1.045,12.357,0.59976,0.71537,2.5248
4.18,1,1,0.15,0.03,0,0.1,-0.03,0,0.13925,0.016798,0.16333,0.10045,0.11658,0.11892,-0.81118,-0.99652,12.581,0.52488,0.62578,2.1818
4.19,1,1,0.15,0.03,0,0.1,-0.03,0,0.13991,0.017554,0.16413,0.098423,0.11385,0.12063,-0.76796,-0.94708,12.789,0.43851,0.52256,1.8019
4.2,1,1,0.15,0.03,0,0.1,-0.03,0,0.14055,0.018302,0.16493,0.096233,0.11091,0.12178,-0.72364,-0.89643,12.995,0.34703,0.41333,1.4103
4.21,1,1,0.15,0.03,0,0.1,-0.03,0,0.14119,0.01903,0.16573,0.093654,0.10749,0.12148,-0.67928,-0.8459,13.192,0.24822,0.2955,0.99824
4.22,1,1,0.15,0.03,0,0.1,-0.03,0,0.14179,0.019717,0.16652,0.090209,0.103,0.11795,-0.63652,-0.79755,13.366,0.13684,0.16281,0.54513
4.23,1,1,0.15,0.03,0,0.1,-0.03,0,0.14239,0.020403,0.1673,0.086765,0.098502,0.11441,-0.59295,-0.74828,13.541,0.02222,0.026421,0.087694
4.24,1,0,0.15,0.03,0,0.1,-0.03,0,0.14293,0.021014,0.16799,0.081822,0.092168,0.10508,-0.55369,-0.70455,13.681,1.9456e-30,2.3119e-30,7.6133e-30
4.25,1,0,0.15,0.03,0,0.1,-0.03,0,0.14346,0.021607,0.16866,0.076527,0.0854,0.094374,-0.51514,-0.66177,13.814,8.0459e-31,9.5542e-31,3.1224e-30
4.26,1,0,0.15,0.03,0,0.1,-0.03,0,0.14396,0.022167,0.16928,0.071506,0.078931,0.084653,-0.47781,-0.62066,13.936,-2.7171e-39,-3.2241e-39,-1.0462e-38
4.27,1,0,0.15,0.03,0,0.1,-0.03,0,0.14441,0.022656,0.16979,0.067097,0.073131,0.07712,-0.44395,-0.58412,14.03,-1.4918e-39,-1.7687e-39,-5.7035e-39
4.28,1,0,0.15,0.03,0,0.1,-0.03,0,0.14486,0.023144,0.17031,0.062687,0.06733,0.069588,-0.40983,-0.54729,14.125,-2.4126e-40,-2.8583e-40,-9.1598e-40
4.29,1,0,0.15,0.03,0,0.1,-0.03,0,0.14525,0.02356,0.17074,0.058911,0.062199,0.063882,-0.37935,-0.51539,14.196,0,0,0
4.3,1,0,0.15,0.03,0,0.1,-0.03,0,0.14563,0.023959,0.17115,0.055284,0.057224,0.058606,-0.34963,-0.48456,14.262,0,0,0
4.31,1,0,0.15,0.03,0,0.1,-0.03,0,0.146,0.024334,0.17153,0.051869,0.052464,0.053813,-0.32103,-0.45536,14.321,0,0,0
4.32,1,0,0.15,0.03,0,0.1,-0.03,0,0.14632,0.024656,0.17187,0.048927,0.04818,0.050096,-0.29513,-0.43,14.364,0,0,0
4.33,1,0,0.15,0.03,0,0.1,-0.03,0,0.14665,0.024978,0.1722,0.045986,0.043897,0.046378,-0.26918,-0.40459,14.408,0,0,0
4.34,1,0,0.15,0.03,0,0.1,-0.03,0,0.14694,0.025246,0.17249,0.043532,0.04007,0.043497,-0.24587,-0.38321,14.439,0,0,0
4.35,1,0,0.15,0.03,0,0.1,-0.03,0,0.14722,0.025502,0.17278,0.041192,0.036351,0.040812,-0.22317,-0.36279,14.466,0,0,0
4.36,1,0,0.15,0.03,0,0.1,-0.03,0,0.1475,0.025739,0.17305,0.039016,0.03277,0.038327,-0.20129,-0.34374,14.49,0,0,0
4.37,1,0,0.15,0.03,0,0.1,-0.03,0,0.14774,0.025937,0.17329,0.037206,0.0295,0.036286,-0.18124,-0.32779,14.506,0,0,0
4.38,1,0,0.15,0.03,0,0.1,-0.03,0,0.14799,0.026134,0.17353,0.035396,0.026229,0.034245,-0.16121,-0.31185,14.521,0,0,0
4.39,1,0,0.15,0.03,0,0.1,-0.03,0,0.14822,0.02629,0.17375,0.033968,0.023237,0.032494,-0.14283,-0.29918,14.53,0,0,0
4.4,1,0,0.15,0.03,0,0.1,-0.03,0,0.14844,0.026436,0.17396,0.03263,0.02031,0.030812,-0.12487,-0.2873,14.537,0,0,0
4.41,1,0,0.15,0.03,0,0.1,-0.03,0,0.14866,0.026567,0.17416,0.031424,0.017459,0.029178,-0.10739,-0.27657,14.543,0,0,0
4.42,1,0,0.15,0.03,0,0.1,-0.03,0,0.14886,0.026666,0.17434,0.030514,0.01478,0.027649,-0.090945,-0.26839,14.544,0,0,0
4.43,1,0,0.15,0.03,0,0.1,-0.03,0,0.14906,0.026766,0.17453,0.029604,0.0121,0.026119,-0.074533,-0.26023,14.545,0,0,0
4.44,1,0,0.15,0.03,0,0.1,-0.03,0,0.14926,0.02683,0.17469,0.029015,0.0095488,0.024591,-0.0589,-0.25486,14.542,0,0,0
4.45,1,0,0.15,0.03,0,0.1,-0.03,0,0.14945,0.026886,0.17485,0.028502,0.0070277,0.023064,-0.043479,-0.25016,14.539,0,0,0
4.46,1,0,0.15,0.03,0,0.1,-0.03,0,0.14964,0.026929,0.175,0.028106,0.0045297,0.021501,-0.02822,-0.24648,14.534,0,0,0
4.47,1,0,0.15,0.03,0,0.1,-0.03,0,0.14982,0.026944,0.17514,0.027971,0.002083,0.019859,-0.013284,-0.24507,14.527,0,0,0
4.48,1,0,0.15,0.03,0,0.1,-0.03,0,0.15001,0.026959,0.17527,0.027836,-0.00036365,0.018217,0.0016155,-0.24366,14.52,0,0,0
4.49,1,0,0.15,0.03,0,0.1,-0.03,0,0.1502,0.026941,0.17538,0.028002,-0.002816,0.016404,0.016544,-0.24488,14.51,0,0,0
4.5,1,0,0.15,0.03,0,0.1,-0.03,0,0.15038,0.026915,0.17548,0.02824,-0.0052697,0.014551,0.031449,-0.24671,14.499,0,0,0
4.51,1,0,0.15,0.03,0,0.1,-0.03,0,0.15057,0.026876,0.17557,0.028594,-0.0077507,0.012603,0.046491,-0.24955,14.487,0,0,0
4.52,1,0,0.15,0.03,0,0.1,-0.03,0,0.15077,0.026809,0.17564,0.029209,-0.010293,0.010444,0.06189,-0.25465,14.472,0,0,0
4.53,1,0,0.15,0.03,0,0.1,-0.03,0,0.15096,0.026741,0.17571,0.029825,-0.012835,0.0082842,0.077243,-0.25974,14.457,0,0,0
4.54,1,0,0.15,0.03,0,0.1,-0.03,0,0.15116,0.026639,0.17575,0.030761,-0.015515,0.0057895,0.093425,-0.26759,14.437,0,0,0
4.55,1,0,0.15,0.03,0,0.1,-0.03,0,0.15137,0.026528,0.17578,0.031773,-0.018229,0.0032159,0.10976,-0.27607,14.417,0,0,0
4.56,1,0,0.15,0.03,0,0.1,-0.03,0,0.15159,0.026402,0.1758,0.032918,-0.021023,0.00047149,0.12654,-0.28567,14.395,0,0,0
4.57,1,0,0.15,0.03,0,0.1,-0.03,0,0.15181,0.026243,0.17578,0.034357,-0.023995,-0.002654,0.14437,-0.29777,14.368,0,0,0
4.58,1,0,0.15,0.03,0,0.1,-0.03,0,0.15204,0.026085,0.17577,0.035796,-0.026968,-0.0057794,0.16213,-0.30984,14.341,0,0,0
4.59,1,0,0.15,0.03,0,0.1,-0.03,0,0.15229,0.025884,0.1757,0.037617,-0.030227,-0.0095007,0.18157,-0.32511,14.306,0,0,0
4.6,1,0,0.15,0.03,0,0.1,-0.03,0,0.15255,0.025674,0.17563,0.039527,-0.033554,-0.013362,0.20133,-0.34109,14.269,0,0,0
4.61,1,0,0.15,0.03,0,0.1,-0.03,0,0.15281,0.025445,0.17553,0.041601,-0.037022,-0.017529,0.22186,-0.35838,14.228,-3.9922e-41,-4.191e-41,-1.3268e-40
4.62,1,0,0.15,0.03,0,0.1,-0.03,0,0.15311,0.025175,0.17539,0.044039,-0.040806,-0.022377,0.24418,-0.37867,14.179,-1.699e-40,-1.7652e-40,-5.611e-40
4.63,1,0,0.15,0.03,0,0.1,-0.03,0,0.1534,0.024905,0.17524,0.046478,-0.04459,-0.027225,0.26638,-0.39884,14.129,-3.013e-40,-3.0981e-40,-9.888e-40
4.64,1,0,0.15,0.03,0,0.1,-0.03,0,0.15373,0.024581,0.17502,0.049401,-0.048835,-0.033145,0.29117,-0.42295,14.066,-4.1741e-31,-4.2404e-31,-1.3597e-30
